|id|entry|cnt_words|pronounce|syllabary|english|
|74,065|ᏴᏩᎩᏍᎩ|5|Gohigiyv jigesv aniyvwagisgi danihnohesgv Anijalagi.|ᎪᎯᎩᏴ ᏥᎨᏒ ᎠᏂᏴᏩᎩᏍᎩ ᏓᏂᏃᏁᏍᎬ ᎠᏂᏣᎳᎩ.|Long ago Cherokees used to tell stories about cannibals.|
|73,385|ᎢᏯᏓᏅᏖᏗ|5|Sgigadu iyadanhtehdi jugvwahldi aditasdi agwaduliha.|ᏍᎩᎦᏚ ᎢᏯᏓᏅᏖᏗ ᏧᎬᏩᎶᏗ ᎠᏗᏔᏍᏗ ᎠᏆᏚᎵᎭ.|I want a fifteen-cent drink.|
|72,548|ᎠᎾᎦᎵᏍᎩ|5|Ulihwojv anagalisgi unulvhnv uhnigisdohdi dagwalela.|ᎤᎵᏬᏨ ᎠᎾᎦᎵᏍᎩ ᎤᏄᎸᏅ ᎤᏂᎩᏍᏙᏗ ᏓᏆᎴᎳ.|The dead battery couldn't start the car|
|73,299|ᎬᏩᏃᏍᏓ|5|Gohusdi gvhwanosda ukihisdi anehldisgv uhyvhjinvtsvi.|ᎪᎱᏍᏗ ᎬᏩᏃᏍᏓ ᎤᎩᎯᏍᏗ ᎠᏁᎵᏗᏍᎬ ᎤᏴᏥᏅᏨᎢ.|He got choked trying to swallow something whole.|
|72,852|ᏗᏓᏍᏓᏴᎲᏍᎩ|5|Hisgi iyanii dinadasdayvhvsgi dusuyesv unadasdayhdii.|ᎯᏍᎩ ᎢᏯᏂᎢ ᏗᎾᏓᏍᏓᏴᎲᏍᎩ ᏚᏑᏰᏒ ᎤᎾᏓᏍᏓᏴᏗᎢ.|He chose five cooks to cook.|
|72,689|ᎠᏛᏓᏍᏗᎭ|5|Sgohi iyatahwostanv igohida jiyatvdastanv gawonisgvi.|ᏍᎪᎯ ᎢᏯᏔᏬᏍᏔᏅ ᎢᎪᎯᏓ ᏥᏯᏛᏓᏍᏔᏅ ᎦᏬᏂᏍᎬᎢ.|I listened to him speak for ten minutes.|
|72,504|ᎠᎵᎮᎵᏤᎭ|5|Uweji achuja yusdelvha dulvhwisdanehv, alihelichehoi.|ᎤᏪᏥ ᎠᏧᏣ ᏳᏍᏕᎸᎭ ᏚᎸᏫᏍᏓᏁᎲ, ᎠᎵᎮᎵᏤᎰᎢ.|When his son helps him work, he thanks him.|
|72,891|ᏗᎧᏃᏩᏛᏍᏗ|5|Dikanowadvsdi yiduniyostana igada gvwakti nanadvnehoi.|ᏗᎧᏃᏩᏛᏍᏗ ᏱᏚᏂᏲᏍᏔᎾ ᎢᎦᏓ ᎬᏩᎩᏘ ᎾᎾᏛᏁᎰᎢ.|When some people break the law, they get away with it.|
|73,731|ᎤᏓᏍᏛᏗᏍᏗ|5|Udasdvdisdi gesv wahliilohiha yidvyosdi dikanowadvsdi.|ᎤᏓᏍᏛᏗᏍᏗ ᎨᏒ ᏩᏟᎢᎶᎯᎭ ᏱᏛᏲᏍᏗ ᏗᎧᏃᏩᏛᏍᏗ.|Breaking the law leads to punishment.|
|73,226|ᎩᎦ ᏕᎧᏴᏍᏉᎢᎭ|5|Sgwahlesdi uwahnila kayvsoli giga duhyvsgwolvi.|ᏍᏆᏞᏍᏗ ᎤᏩᏂᎳ ᎧᏴᏐᎵ ᎩᎦ ᏚᏴᏍᏉᎸᎢ.|When a ball hit him on his nose, he got a nosebleed.|
|72,295|ᎠᎦᏓᎭᎢ|5|Gadohi yidunanelohna diniyohli, anigadaha nanalsdisgoi.|ᎦᏙᎯ ᏱᏚᎾᏁᎶᎿ ᏗᏂᏲᏟ, ᎠᏂᎦᏓᎭ ᎾᎾᎵᏍᏗᏍᎪᎢ.|When children play on the ground, they become dirty.|
|72,830|ᏕᎧᎵᏆᏕᎦ|5|Gajanuli uwadeystana adeyohv duhlihgwadinvsv dagwalela.|ᎦᏣᏄᎵ ᎤᏩᏕᏯᏍᏔᎾ ᎠᏕᏲᎲ ᏚᏟᏆᏗᏅᏒ ᏓᏆᎴᎳ.|When he went around the curve too fast, he turned the car over.|
|72,809|ᏓᏍᏔᏰᏍᎦ|5|Hlesdi vsgi isdayi yidijalvhwisdanehesdi, dotastayesis.|ᏞᏍᏗ ᎥᏍᎩ ᎢᏍᏓᏱ ᏱᏗᏣᎸᏫᏍᏓᏁᎮᏍᏗ, ᏙᏔᏍᏔᏰᏏᏍ.|Don't work so hard or you'll get exhausted.|
|73,885|ᎤᎵᏍᏆᎵᏓ|5|Gvnosasdi ulsgwalida jiyvwahta. Julsgwalida adiha.|ᎬᏃᏌᏍᏗ ᎤᎵᏍᏆᎵᏓ ᏥᏴᏩᏔ. ᏧᎵᏍᏆᎵᏓ ᎠᏗᎭ.|I found a broken broom. He says he's broke.|
|72,943|ᏚᎸᏫᏍᏓᏁᎭ|5|Na didehlohgwasgi Dodagwidena udodagwada dulvhwisdanehoi.|Ꮎ ᏗᏕᏠᏆᏍᎩ ᏙᏓᏈᏕᎾ ᎤᏙᏓᏆᏓ ᏚᎸᏫᏍᏓᏁᎰᎢ.|That student works all day Saturday.|
|72,739|ᏓᏓᏁᏎᎠ|5|Dadahnesesgv uwhtanidasdi uhyalv judahnesesdi ajitayosela.|ᏓᏓᏁᏎᏍᎬ ᎤᏮᏔᏂᏓᏍᏗ ᎤᏯᎸ ᏧᏓᏁᏎᏍᏗ ᎠᏥᏔᏲᏎᎳ.|He looked for his conjuring material when he was asked to conjure.|
|73,013|ᎦᎨᏓ|5|Nigohilv gageda asaladanvhvsgv nidigalsdohdi jinuhlinigvga.|ᏂᎪᎯᎸ ᎦᎨᏓ ᎠᏌᎳᏓᏅᎲᏍᎬ ᏂᏗᎦᎵᏍᏙᏗ ᏥᏄᏟᏂᎬᎦ.|The reason he is so strong is because he is always lifting heavy objects.|
|72,825|ᏕᎪᏏᏏᎭ|5|Unadodagwasgv Dinadehlohgwasgi digehyohvsgi duwosisahnv unigoliyevɂi.|ᎤᎾᏙᏓᏆᏍᎬ ᏗᎾᏕᏠᏆᏍᎩ ᏗᎨᏲᎲᏍᎩ ᏚᏬᏏᏌᏅ ᎤᏂᎪᎵᏰᎥᎢ.|The Sunday School teacher explained what they had read.|
|73,004|ᎦᏚᎲᎢ|6|Hila nania yvwi aneha Daligwa gaduhvi?|ᎯᎳ ᎾᏂᎠ ᏴᏫ ᎠᏁᎭ ᏓᎵᏆ ᎦᏚᎲᎢ?|What's the population of the town of Tahlequah?|
|72,798|ᏓᏁᎶᏗᎭ|6|Gada usdi danehldi na usdi achuja?|ᎦᏙ ᎤᏍᏗ ᏓᏁᎶᏗ Ꮎ ᎤᏍᏗ ᎠᏧᏣ?|What is the little boy playing with?|
|73,633|ᏎᎷ|6|Hila iga selu dehatvhisda kohi gogi|ᎯᎳ ᎢᎦ ᏎᎷ ᏕᎭᏛᎯᏍᏓ ᎪᎯ ᎪᎩ|How much corn did you raise this summer?|
|73,734|ᎤᏕᎦ|6|Sunale udli wijadesv na uyo gahldvi.|ᏑᎾᎴ ᎤᏟ ᏫᏣᏕᏒ Ꮎ ᎤᏲ ᎦᎵᏛᎢ.|Tomorrow throw the trash away.|
|72,304|ᎠᎦᏍᎦ|6|Tsgwisdi agasga dlv envsdi kohi iga.|ᏥᏈᏍᏗ ᎠᎦᏍᎦ Ꮲ ᎡᏅᏍᏗ ᎪᎯ ᎢᎦ.|It's raining too much to go somewhere today.|
|73,015|ᎦᎪ|6|Gago na sakonige ulsduli jigi asgaya?|ᎦᎪ Ꮎ ᏌᎪᏂᎨ ᎤᎵᏍᏚᎵ ᏥᎩ ᎠᏍᎦᏯ?|Who is the man wearing the blue cap?|
|73,019|ᎦᎵᏗᎭ|6|Gado usdi gahldi talugisgi na asgaya?|ᎦᏙ ᎤᏍᏗ ᎦᎵᏗ ᏔᎷᎩᏍᎩ Ꮎ ᎠᏍᎦᏯ?|What is the man putting in the can?|
|73,171|ᎦᏅᏅᎢ|6|Josgo joi gohweli ganvhnv nav jinela.|ᏦᏍᎪ ᏦᎢ ᎪᏪᎵ ᎦᏅᏅ ᎾᎥ ᏥᏁᎳ.|I live near highway 33.|
|73,702|ᏙᏧᏩ|6|Tojuwha usdika sihnv na dlayhga gesvi.|ᏙᏧᏮᎠ ᎤᏍᏗᎧ ᏏᏅ Ꮎ ᏜᏴᎦ ᎨᏒᎢ.|The redbird is smaller than the bluejay.|
|73,055|ᎦᎴᎦ|6|Wesa ukehena gihli, wesa hlgvi ulvsvi.|ᏪᏌ ᎤᎨᎮᎾ ᎩᏟ, ᏪᏌ ᏡᎬᎢ ᎤᎸᏒᎢ.|When the dog chased the cat, the cat climbed a tree.|
|74,050|ᏭᏕᎵᎦ|6|Wudeligv ididla wudeligo iga ehi nvda.|ᏭᏕᎵᎦ ᎢᏗᏜ ᏭᏕᎵᎪ ᎢᎦ ᎡᎯ ᏅᏓ.|The sun goes out of sight in the west.|
|72,307|ᎠᎦᏴᎵ|6|Agayvli saloli juhyo gihli uwaka eduji.|ᎠᎦᏴᎵ ᏌᎶᎵ ᏧᏲ ᎩᏟ ᎤᏩᎧ ᎡᏚᏥ.|My uncle has an old squirrel dog.|
|73,348|ᏯᏙᏟ|6|Hyatohli sdudi ktov wigalohisdi juwenvsv yoga.|ᏯᏙᏟ ᏍᏚᏗ ᎬᏙᎥ ᏫᎦᎶᎯᏍᏗ ᏧᏪᏅᏒ ᏲᎦ.|You go through a narrow gate when you're going to his house.|
|72,346|ᎠᎯᏓ|6|Igada inada hla ahida yigi digowhtvhdi.|ᎢᎦᏓ ᎢᎾᏓ Ꮭ ᎠᎯᏓ ᏱᎩ ᏗᎪᏩᏛᏗ.|Some snakes are not easy to see.|
|73,652|ᏏᏅ|6|Ije dagwawela dajehla sihnv uweti gesvi.|ᎢᏤ ᏓᏆᏪᎳ ᏓᏤᏝ ᏏᏅ ᎤᏪᏘ ᎨᏒᎢ.|A new car is better than an old one.|
|73,776|ᎤᎦᎾᏩ|6|Udohiyu uganawa nigalsda kohi iga, doka?|ᎤᏙᎯᏳ ᎤᎦᎾᏩ ᏂᎦᎵᏍᏓ ᎪᎯ ᎢᎦ, ᏙᎧ?|It sure got warm today, didn't it?|
|99,713|ᏂᎦᎵᏍᏗᎭ|6|Udohiyu uganawa nigalsda kohi iga, doka?|ᎤᏙᎯᏳ ᎤᎦᎾᏩ ᏂᎦᎵᏍᏓ ᎪᎯ ᎢᎦ, ᏙᎧ?|It sure got warm today, didn't it?|
|73,939|ᎤᏍᎪᎵ|6|Hlgv uskoli wulohlv saloli gihli ukehena.|ᏡᎬ ᎤᏍᎪᎵ ᏭᎶᏢ ᏌᎶᎵ ᎩᏟ ᎤᎨᎮᎾ.|The squirrel climbed to the top of the tree when the dog chased it.|
|73,606|ᎣᏍᏓ|6|Hia hawiya osda agisdi. Osd gawoni.|ᎯᎠ ᎭᏫᏯ ᎣᏍᏓ ᎠᎩᏍᏗ. ᎣᏍᏓ ᎦᏬᏂ.|This meat is good to eat. He speaks well.|
|72,299|ᎠᎦᎷᎦ|6|Igada agaluga jusdi geso, igadahno jutana.|ᎢᎦᏓ ᎠᎦᎷᎦ ᏧᏍᏗ ᎨᏐ, ᎢᎦᏓᏃ ᏧᏔᎾ.|Some twisters are small and some are big.|
|72,776|ᏓᎦᏟᎭ|6|Suhliloda iga selu duktlvhv sogwili ugisdi|ᏚᏟᎶᏓ ᎢᎦ ᏎᎷ ᏚᎦᏢᎲ ᏐᏈᎵ ᎤᎩᏍᏗ.|He shelled a bushel of corn for the horse to eat.|
|73,026|ᎦᎵᏣᏗ|6|Gado usdi ada hvhdisgo gahljadi yijohlvhna?|ᎦᏙ ᎤᏍᏗ ᎠᏓ ᎲᏗᏍᎪ ᎦᎵᏣᏗ ᏱᏦᏢᎿ?|What kind of wood do you use when you make a bow?|
|72,815|ᏓᏬᎵ|6|Igada dawoli anosda digahyesdi igadahno anadahihi.|ᎢᎦᏓ ᏓᏬᎵ ᎠᏃᏍᏓ ᏗᎦᏰᏍᏗ ᎢᎦᏓᏃ ᎠᎾᏓᎯᎯ.|Some mushrooms are good to eat but others are poisonous.|
|72,821|ᏕᎦᎾᏗᏫᏍᎦ|6|Nvnohi deganadiwsgv ahwi jigov usv jigesvi.|ᏅᏃᎯ ᏕᎦᎾᏗᏫᏍᎬ ᏥᎪᎥ ᎠᏫ ᎤᏒ ᏥᎨᏒᎢ.|I saw a deer crossing a road last night.|
|72,658|ᎠᏔᎴᏒᎢ|6|Nvya junsdi gvhdi tikalija datalesv nvnohi.|ᏅᏯ ᏧᎾᏍᏗ ᎬᏗ ᏘᎧᎵᏣ ᏓᏔᎴᏒ ᏅᏃᎯ.|Fill the holes in the road with gravel.|
|73,118|ᎦᏁᏐᏯᏍᎦ|6|Sudetiyvsa jigesv kohi iga sdaya unesoysvi.|ᏚᏕᏘᏴᏌ ᏥᎨᏒ ᎪᎯ ᎢᎦ ᏍᏓᏯ ᎤᏁᏐᏯᏒᎢ.|One year ago today it hailed hard.|
|72,247|ᎠᏕᎲᏍᎦ|6|Hisgi iyuwahnilv jigesv kohi sunale udehnvi.|ᎯᏍᎩ ᎢᏳᏩᏂᎸ ᏥᎨᏒ ᎪᎯ ᏑᎾᎴ ᎤᏕᏅᎢ.|He was born at five o'clock this morning.|
|73,631|ᏎᏗ|6|Igada disehisdi sedi ada digohlvhtanv gesoi.|ᎢᎦᏓ ᏗᏎᎯᏍᏗ ᏎᏗ ᎠᏓ ᏗᎪᏢᏔᏅ ᎨᏐᎢ.|Some dressers are made of walnut.|
|72,377|ᎠᎿᏬᎠ|6|Ije gasaleni ajinvnelv asehnv hla yuhnawoei.|ᎢᏤ ᎦᏌᎴᏂ ᎠᏥᏅᏁᎸ ᎠᏎᏅ Ꮭ ᏳᎿᏬᎡᎢ.|She was given a new coat, but she didn't wear it.|
|72,962|ᎡᏝᏪᎢ|6|Ehlawe gesv yvwi gawonisgi gawonisgv igohida.|ᎡᏝᏪ ᎨᏒ ᏴᏫ ᎦᏬᏂᏍᎩ ᎦᏬᏂᏍᎬ ᎢᎪᎯᏓ.|The people were quiet while the speaker spoke.|
|72,200|ᎠᏓᏃᏰᎭ|6|Udahnoyehdi uduli asehnv hla adahnoyo yuwaya.|ᎤᏓᏃᏰᏗ ᎤᏚᎵ ᎠᏎᏅ Ꮭ ᎠᏓᏃᏲ ᏳᏩᏯ.|She wants to fan herself, but she has no fan.|
|73,819|ᎤᏂᏡᎬᎢ|6|Uhnihlgvigwu iga uhlinohiya na utana jihlgvi.|ᎤᏂᏡᎬᎢᏊ ᎢᎦ ᎤᏟᏃᎯᏯ Ꮎ ᎤᏔᎾ ᏥᏡᎬᎢ.|A stump is all that's left of the big tree.|
|72,549|ᎠᎾᏟᏅᏟ|6|Hia hisgi iyanii anichuja nigada anahlinvdli.|ᎯᎠ ᎯᏍᎩ ᎢᏯᏂᎢ ᎠᏂᏧᏣ ᏂᎦᏓ ᎠᎾᏟᏅᏟ.|These five boys are all brothers.|
|72,864|ᏗᎦᎳᏫᏍᏗᎢ, ᏧᏂᎳᏫᏍᏗᎢ|6|Hila iga degohlv junilawisdi Daligwa gaduhvi?|ᎯᎳ ᎢᎦ ᏕᎪᏢ ᏧᏂᎳᏫᏍᏗ ᏓᎵᏆ ᎦᏚᎲᎢ?|How many churches are there in the city of Tahlequah?|
|72,232|ᎠᏓᏍᏓᏴᎲᏍᎦ|6|Hla ase jadasdayhdi yigi, hlaheno yagigosiha.|Ꮭ ᎠᏎ ᏣᏓᏍᏓᏴᏗ ᏱᎩ, ᏝᎮᏃ ᏯᎩᎪᏏᎭ.|You don't have to cook, because I'm not hungry.|
|72,330|ᎠᎪᏩᏛᏗ|6|Ije ganulvsv dohiyu uwoduhi agowhtvhdi gesoi.|ᎢᏤ ᎦᏄᎸᏒ ᏙᎯᏳ ᎤᏬᏚᎯ ᎠᎪᏩᏛᏗ ᎨᏐᎢ.|The green grass is really a beautiful sight.|
|73,893|ᎤᎸᏌᏗ|6|Sudali iga ama judlisdohdi julvsadi duhwasvi.|ᏑᏓᎵ ᎢᎦ ᎠᎹ ᏧᏟᏍᏙᏗ ᏧᎸᏌᏗ ᏚᏩᏒᎢ.|She bought six water glasses.|
|73,206|ᎦᏬᏂᎭ|6|Tsgwisdi gawoniha, asehnv hla gohusdi yadiha.|ᏥᏈᏍᏗ ᎦᏬᏂᎭ, ᎠᏎᏅ Ꮭ ᎪᎱᏍᏗ ᏯᏗᎭ.|He's talking a lot, but he's not saying anything.|
|72,828|ᏕᎬᏙᎯᎠ|6|Tuyunsdi degvtohia. Hila iga sohi dotvtohisi?|ᏚᏳᎾᏍᏗ ᏕᎬᏙᎯᎠ. ᎯᎳ ᎢᎦ ᏐᎯ ᏙᏛᏙᎯᏏ?|She's shelling peas. How many hickory nuts are you going to shell?|
|74,048|ᏫᎦᏅᎥᏍᎦ|6|Adela jutayosela uweji talsgo adelv wunvnelvi.|ᎠᏕᎳ ᏧᏔᏲᏎᎳ ᎤᏪᏥ ᏔᎵᏍᎪ ᎠᏕᎸ ᏭᏅᏁᎸᎢ.|When his son asked him for some money, he sent him a twenty dollar bill.|
|73,319|ᎭᏫᏂ|6|Eligwu tali iyatahwostanv yigeda amayi hawini.|ᎡᎵᏊ ᏔᎵ ᎢᏯᏔᏬᏍᏔᏅ ᏱᎨᏓ ᎠᎹᏱ ᎭᏫᏂ.|I can stay under water for two minutes.|
|73,902|ᎤᏁᎦ|6|Gigvha nulstanv unega uhnuwv giga duhyvsgwola.|ᎩᎬᎭ ᏄᎵᏍᏔᏅ ᎤᏁᎦ ᎤᏄᏮ ᎩᎦ ᏚᏴᏍᏉᎳ.|His white shirt got bloody when his nose started bleeding.|
|72,210|ᎠᏓᏨᎢᏍᎩ|6|gohusd usdi tsgoya adajvysgi uwajvhyv uwoyeni.|ᎪᎱᏍᏓ ᎤᏍᏗ ᏥᎪᏯ ᎠᏓᏨᎢᏍᎩ ᎤᏩᏨᏴ ᎤᏬᏰᏂ.|Some kind of a stinging bug stung him on his hand.|
|73,758|ᎤᏢᎩ|6|Hila iyanii junidlvgi aniyaa ahani junidlvgii?|ᎯᎳ ᎢᏯᏂᎢ ᏧᏂᏢᎩ ᎠᏂᏯᎠ ᎠᎭᏂ ᏧᏂᏢᎩᎢ?|How many patients are in this hospital?|
|73,889|ᎤᎵᏏᎩ|6|Sdayi agowhtvhdi ulsihgv kilo ulsihgi yuhnuwa.|ᏍᏓᏱ ᎠᎪᏩᏛᏗ ᎤᎵᏏᎬ ᎩᎶ ᎤᎵᏏᎩ ᏳᏄᏩ.|It's hard to see someone in the dark if he has on a dark shirt.|
|72,546|ᎠᎾᏓᏟᏏᎭ|6|Tsgwisdi yvwi anadahlisiha digaduhvi kohi iga.|ᏥᏈᏍᏗ ᏴᏫ ᎠᎾᏓᏟᏏᎭ ᏗᎦᏚᎲᎢ ᎪᎯ ᎢᎦ.|A lot of people are gathering in town today.|
|73,423|ᏧᎦᎾᏮᎢ|6|Juganawv didla danukdisgo sasa gola yinulstana.|ᏧᎦᏅᏮ ᏗᏜ ᏓᏄᎪᏗᏍᎪ ᏌᏌ ᎪᎳ ᏱᏄᎵᏍᏔᎾ.|Geese head south when winter comes.|
|73,946|ᎤᏒᏙᏂ|6|Ama juwedasdi jusvdoni dunesdaladv usv jigesvi.|ᎠᎹ ᏧᏪᏓᏍᏗ ᏧᏒᏙᏂ ᏚᏁᏍᏓᎳᏛ ᎤᏒ ᏥᎨᏒᎢ.|The water pipes froze last night.|
|72,930|ᏚᏠᏍᎦ|6|Hla kilo yulvkwdi uyo adanhdadisdi judlohisdii.|Ꮭ ᎩᎶ ᎤᎸᏉᏗ ᎤᏲ ᎠᏓᏅᏓᏗᏍᏗ ᏧᏠᎯᏍᏗᎢ.|No one likes to be confronted with a bad feeling.|
|73,909|ᎤᏁᏝᏅᎯ, ᎤᏁᏝᏅᎯ|6|Yihowa dudoa Unehlanvhi adiha Galvkwdi Gohweli.|ᏱᎰᏩ ᏚᏙᎠ ᎤᏁᏝᏅᎯ ᎠᏗᎭ ᎦᎸᏉᏗ ᎪᏪᎵ.|The Bible says God's name is Jehovah.|
|73,008|ᎦᏚ ᎤᎦᎾᏍᏓ|6|Gadu uganasda uwaduhnv uweji achuja udetiyisgvi.|ᎦᏚ ᎤᎦᎾᏍᏓ ᎤᏩᏚᏅ ᎤᏪᏥ ᎠᏧᏣ ᏚᏕᏘᏱᏍᎬᎢ.|She baked a cake for her son's birthday.|
|73,662|ᏐᎢ|6|Soi dikanvsulv wayvha. Sigwu soi jiskvsi.|ᏐᎢ ᏗᎧᏅᏑᎸ ᏩᏴᎭ. ᏏᏊ ᏐᎢ ᏥᏍᎬᏏ.|He went in another room. Give me another one.|
|73,665|ᏑᏓᎵ|6|Sudali iyuwahnilv sunale didla uyeisdosgoi waji.|ᏑᏓᎵ ᎢᏳᏩᏂᎸ ᏑᎾᎴ ᏗᏜ ᎤᏰᎢᏍᏙᏍᎪᎢ ᏩᏥ.|The alarm clock wakes him up at six o'clock in the morning.|
|72,202|ᎠᏓᏩᏛᎯᏙᎭ|6|Hla ayv agwenvsv yigi ahani. Gadawahtvhidohagwu.|Ꮭ ᎠᏴ ᎠᏇᏅᏒ ᏱᎩ ᎠᎭᏂ. ᎦᏓᏩᏛᎯᏙᎭᏊ.|This isn't my home. I'm just visiting.|
|73,407|ᏥᏍᏆ|6|Igada jisgwa juganowv wanilosgo gola yinulstana.|ᎢᎦᏓ ᏥᏍᏆ ᏧᎦᏃᏮ ᏩᏂᎶᏍᎪ ᎪᎳ ᏱᏄᎵᏍᏔᎾ.|Some birds migrate south in the winter.|
|73,211|ᎦᏰᎪᎩ|6|Kilo gayhgogi yigi, julotsgi ganhdada anadisgoi.|ᎩᎶ ᎦᏴᎪᎩ ᏱᎩ, ᏣᎶᏥᎩ ᎦᏅᏓᏓ ᎠᎾᏗᏍᎪᎢ.|If someone is a liar, they say he has a forked tongue.|
|72,383|ᎠᏁᏍᎨᎭ|6|Na dihnesgesgi utana jitaga uniyvsdi uhnesgehvi.|Ꮎ ᏗᏁᏍᎨᏍᎩ ᎤᏔᎾ ᏥᏔᎦ ᎤᏂᏴᏍᏗ ᎤᏁᏍᎨᎲᎢ.|The carpenter built a big chicken house.|
|73,138|ᎦᏂᏱᎭ|6|Na gihli hiniya. Hilayv jigesv ajiniyvhe?|Ꮎ ᎩᏟ ᎯᏂᏯ. ᎯᎳᏴ ᏥᎨᏒ ᎠᏥᏂᏴᎮ?|Catch the dog. When was he arrested?|
|72,273|ᎠᏞᏤᎭ|6|Udlechehdi udulvhv asesgini hla vsgi yinudvnelei.|ᎤᏞᏤᏗ ᎤᏚᎸᎲ ᎠᏎᏍᎩᏂ Ꮭ ᎥᏍᎩ ᏱᏄᏛᏁᎴᎢ.|He wanted to take revenge against him but he didn't do it.|
|72,977|ᎦᏥᏃᏏᎭ|6|Ama ulohisdi usvdoni utsgwidvnelv asehnv uwachinosahnvi.|ᎠᎹ ᎤᎶᎯᏍᏗ ᎤᏒᏙᏂ ᎤᏥᏈᏛᏁᎸ ᎠᏎᏅ ᎤᏩᏥᏃᏌᏅᎢ.|The water pipe bent, but he straightened it out.|
|73,964|ᎤᏩᏥᏍᎦᏢᎢ|6|Gado usdi hvhdisgo hnvnhdesgv ajadi uwajisgahlvi?|ᎦᏙ ᎤᏍᏗ ᎲᏗᏍᎪ ᏅᏅᏕᏍᎩ ᎠᏣᏗ ᎤᏩᏥᏍᎦᏢᎢ?|What do you use to take fish scales off?|
|73,064|ᎦᎵᏦᎯᏓ|6|Na galijohida asgaya anehldi udagesv uyohusehdii.|Ꮎ ᎦᎵᏦᎯᏓ ᎠᏍᎦᏯ ᎠᏁᎵᏗ ᎤᏓᎨᏒ ᎤᏲᎱᏎᏗᎢ.|The fat man is trying to lose weight.|
|73,377|ᎢᎸᏍᎩ|6|Ilvsgi iyuhliloda eladi uhnigisvi kila udajanelvi.|ᎢᎸᏍᎩ ᎢᏳᏟᎶᏓ ᎡᎳᏗ ᎤᏂᎩᏒᎢ ᎩᎳ ᎤᏓᏣᏁᎸᎢ.|He walked a few miles before he caught a ride.|
|73,204|ᎦᏬᏅᏗᎭ|6|Unegujv iyusdi uweji achuja nigohilv gawonhdisgoi.|ᎤᏁᎫᏨ ᎢᏳᏍᏗ ᎤᏪᏥ ᎠᏧᏣ ᏂᎪᎯᎸ ᎦᏬᏅᏗᏍᎪᎢ.|Because his son is so mean, he always lectures him.|
|72,913|ᏜᏱᎦ|6|Dlayhgv, Ogalahomi, gaduhv jigi dlayhga dudostanei.|ᏜᏱᎬ, ᎣᎦᎳᎰᎻ, ᎦᏚᎲ ᏥᎩ ᏜᏱᎦ ᏚᏙᏍᏔᏁᎢ.|The town of Jay, Oklahoma, was named after the bluejay.|
|72,939|ᏚᎵᏍᏗ|6|Dulisdi kalv Anijalagi Daligwa unisgwalveho Unadetiyisgvi.|ᏚᎵᏍᏗ ᎧᎸ ᎠᏂᏣᎳᎩ ᏓᎵᏆ ᎤᏂᏍᏆᎸᎡᎰ ᎤᎾᏕᏘᏱᏍᎬᎢ.|Cherokee Holiday is held at Tahlequah in the month of September.|
|73,398|ᏣᎳᎩ, ᎠᏣᎳᎩ|6|Hila nania Anijalagi dunilvhwisdane Jalagi Ayehlii?|ᎯᎳ ᎾᏂᎠ ᎠᏂᏣᎳᎩ ᏚᏂᎸᏫᏍᏓᏁ ᏣᎳᎩ ᎠᏰᎵᎢ?|How many Cherokees work at the Cherokee Nation?|
|72,803|ᏓᏍᏓᏲᎯᎭ|6|Segajv dusdayohlv galogwe asdayv gojanesdii iyusdi.|ᏎᎦᏨ ᏚᏍᏓᏲᏢ ᎦᎶᏇ ᎠᏍᏓᏴ ᎪᏣᏁᏍᏗᎢ ᎢᏳᏍᏗ.|He barely shot the gun because the trigger was hard to pull.|
|73,179|ᎦᏌᏆᎴᎯᎭ|6|Nuhlinigvgv kdisgo yuwasagwalehla na utana gagwatdi.|ᏄᏟᏂᎬᎬ ᎬᏗᏍᎪ ᏳᏩᏌᏆᎴᏝ Ꮎ ᎤᏔᎾ ᎦᏆᏘᏗ.|He uses all his strength when he rolls the big wheel.|
|73,176|ᎦᏅᏍᎨᏂ|6|Ganvsgeni ajiyole dahnawoi ale aginvsdesdi nulstanei.|ᎦᏅᏍᎨᏂ ᎤᏩᏌᏙᏴ ᏍᏆᏞᏍᏗ.|He was shot in his leg in a war, and it had to be amputated.|
|72,265|ᎠᏗᏏᏯᎠ|6|Hidisiya gasgilo. Hla yudlanvda galadisdi dagwalelui.|ᎯᏗᏏᏯ ᎦᏍᎩᎶ. Ꮭ ᏳᏜᏅᏓ ᎦᎳᏗᏍᏗ ᏓᏆᎴᎷᎢ.|Leave the chair. There isn't room to put it in the car.|
|72,258|ᎠᏗᎦᎴᏯᎠ|6|Digohwel gasgilv duhlav dudigaleyv digohwelod uhyala.|ᏗᎪᏪᎵ ᎦᏍᎩᎸ ᏚᏝᎥ ᏚᏗᎦᎴᏴ ᏗᎪᏪᎶᏓ ᎤᏯᎳ.|He scattered the papers on the table when he looked for his pencil.|
|73,426|ᏧᎬᏩᎶᏗ|6|Galvladi jugvwahldi igesesdi hla yidvkiwasi dagwalela|ᎦᎸᎳᏗ ᏧᎬᏩᎶᏗ ᎢᎨᏎᏍᏗ, Ꮭ ᏱᏛᎩᏩᏏ ᏓᏆᎴᎳ|If the price is too high, I'm not going to buy the car.|
